0,1,2,3,4,5,6,7,8,9,10,11,12
IMDZ,1.980405768445754,456583810.32,9999,-2.104043930770705,-12.780151405940595,13.578025487727999,9999,5.922286248247937,5.890775060997767,9999,26.89,1
IMMY,0.31320777006537187,2312450.0,9999,-1.3869696069303283,-36.04981662911929,159.63844060945274,9999,1.489449772841999,1.3035840484603736,3.732587064676617,50.0,1
IMO,29.8729316925766,39311642130.18,0.01251537644677239,2.5464596565513995,18.213522401847577,1.5525761072698934,0.5804631596013035,0.9866082925573011,0.6216842647437548,0.35422245313936296,46.38,1
IMPV,6.819650936347778,1961909430.3600001,9999,-2.1501912192137067,-25.923275800737063,8.17343886369809,9999,2.4059191565165756,2.401646704418729,9999,55.74,1
INCY,1.98764380567419,26913500574.870003,9999,0.5301355578727841,247.91772226593238,66.1235175159667,9999,3.635006818987865,3.619994076804107,3.923214460255515,131.43,1
INFI,1.6259449816770115,146675752.85999998,9999,-0.6011815321171562,-9.298356155941663,3.4380007091226625,9999,4.260151699283409,9999,1.4651684575642177,5.59,1
INFN,5.1058437426743915,769201840.0,9999,-0.1767983152916836,-39.253767710118275,1.3592268682247013,9999,3.373264121404128,2.297423487413004,1.1333822186775246,6.94,0
INFO,20.411723881903708,9999,9999,0.34570135746606334,76.74253926701572,1.2997432335208363,9999,0.6609317473803455,9999,0.517409513516169,26.53,0
INFU,2.2250815579372363,46820265.72,9999,-0.010409420807166184,-203.66166756756758,0.9527740645899505,9999,1.2633980169110044,1.1316381775047144,0.9861113851131409,2.12,0
INGR,36.52682112293884,5652239478.059999,0.024945864475012472,6.510067114093959,13.004474226804124,2.317748914285714,2.111916886454556,2.3026584867075663,1.4959100204498978,1.5626666666666666,84.66,0
INOV,4.68610009969555,2460318815.4,9999,0.1830404152258538,88.1772475225476,3.444228603022926,9999,8.151924311217819,9999,1.3492559715379124,16.14,0
INSW,40.54718026364165,749133226.68,0.26964496141123157,-0.6249355491276056,-40.94822263787522,0.6311166358205766,6.900214562513416,3.789304480854932,3.759639048400328,0.5123958043665516,25.59,1
INT,28.69174091060703,9999,9999,1.8149210903873745,11.466063241106719,0.7252958286789339,9999,1.7578117841106937,1.5479703106386877,2.5810009793309625,20.81,0
INTC,14.150854700854701,106880080000.0,0.046079681078083023,2.1130684145841867,9.479106242729742,1.415462205176215,0.922976011994003,1.7489902472662793,1.4754703970052212,0.8479600157038021,20.03,0
INTL,23.156642139558432,357521327.73,9999,2.967715809363919,6.297772832906765,0.8071118380359613,9999,0.7544276262122723,0.7319858606000181,9999,18.69,0
INTT,3.628905168875464,42864172.67999999,9999,0.258107643705412,15.729871234010531,1.118794735894993,9999,7.517009493670886,6.78995253164557,9999,4.06,0
INTU,4.5410631798394006,10425244477.14,0.030502881797860558,3.736641221374046,8.887660878447395,7.313265348837209,1.0130007045069491,0.717014660151044,9999,1.810508182601206,33.21,0
INVA,-3.267967653997945,1703147740.0000002,9999,0.44614635242984,37.40924902579952,-5.107149692740042,9999,9.878098658287197,9999,-2.5677340215472917,16.69,1
IO,4.488664017639261,9999,9999,-5.578694982017469,-4.22141738810094,5.246549955054497,9999,1.1741128709955617,1.0138196504070172,4.791303045057868,23.55,1
IONS,0.7978252165238261,9999,9999,-0.7276181509440307,-15.69504551966357,14.313912074323305,9999,5.9643305626980805,5.908352269329666,13.9190679455632,11.42,0
IOTS,0.7741622348855054,92244262.88,9999,-0.7564048673337387,-8.143786834309335,7.956988499847235,9999,1.8343886145803079,1.5333720592506535,2.5269783073632754,6.16,0
IP,10.556314377261849,28487194000.0,0.025730859978697795,2.1606118546845123,29.371309734513275,6.011567838173893,1.6328803742481621,1.6392233964118947,1.0904399115261736,5.51250286763019,63.46,1
IPAR,15.508446087421492,2167594089.52,0.00831105790844323,1.0663738796211668,64.60210749392458,4.44209559176112,0.5725487793126541,3.3192606757687817,2.6374667810289796,1.0858685269343213,68.89,1
IPDN,7.318618671471205,34704164.0,9999,-1.4262700167187856,-30.84969850325009,6.0120634746987065,9999,1.1159570831114198,9999,9999,44.0,1
IPG,5.942997765878018,8172550000.0,0.029170821836513695,1.502469135802469,13.145028759244044,3.323238671465685,0.5761237312711455,0.9652219050090838,0.7682195691668829,3.7751461355271703,19.75,0
IPGP,29.062354347645925,7015714465.98,9999,4.827131696841794,27.21699101061545,4.520624806525418,9999,8.219630390143736,6.709537197915021,0.8593287385955407,131.38,0
IPHI,10.87433306473753,1364589683.8,0.0005312952373940555,2.2140253438850674,14.286195994711228,2.908684129104652,0.016804868358773973,7.537649011619134,7.054187415119964,1.9380118653302316,31.63,0
IPI,27.786794805060538,1725853760.0,9999,-8.7897229640466,-26.16692254588567,8.277313076717734,9999,5.13030679933665,1.218407960199005,0.7077532329217247,230.0,1
IPXL,8.419148131827873,1398967746.56,9999,-6.602494818221197,-3.101857792221274,2.4325501439483057,9999,1.964188793865382,1.4188513774259004,2.3152983938433334,20.48,1
IR,26.887411072248128,8246346867.0,0.042273264225037355,5.63220144982831,5.859165424739195,1.2273401820400993,1.3950177194262328,1.5539927025596747,1.1680082444363982,1.3825967878778858,33.0,1
IRBT,13.95380373853569,627932263.1600001,9999,1.4935541310541312,15.238818283697752,1.6310964684951512,9999,3.406282183316169,2.9572427998153343,9999,22.76,0
IRDM,13.715887565851052,505387100.0,9999,0.739277704740546,8.914106238754758,0.48046471424914305,9999,6.211625838401808,5.992811981633291,1.6177875778227926,6.59,0
IRM,7.460064729707442,6318446049.179999,0.08006256539385208,0.39450825718457855,75.96799168129436,4.017391414936867,2.3994750848537465,1.0626339511369185,9999,3.610740455807264,29.97,0
ISDR,3.54848080875037,60905566.800000004,0.007437743769589218,0.5415727621290531,36.72636696463022,5.605215604083948,0.14793672357712956,3.2447718631178706,9999,0.6453961051238419,19.89,1
ISR,0.298105587250467,19935088.080000002,9999,-0.08583820966289925,-7.9218800423549345,2.2810709664044877,9999,12.457952468007313,12.152650822669104,9999,0.68,1
ISRG,51.56547601686837,19464293328.48,9999,6.163316582914573,26.360807174887892,3.1507514823842984,9999,5.449119865884326,5.143503772003353,9999,162.47,0
ISSC,1.9572038086580876,79303378.84,9999,0.11571459697438048,40.53075517376929,2.3962757374846886,9999,8.219224496146941,7.1989170125689,9999,4.69,1
IT,0.6715613196167796,10715665391.49,9999,2.289908560748548,51.51734092012687,175.6652692077598,9999,0.919840383386669,9999,32.97721672853905,117.97,0
ITCI,6.880155230643414,1116173357.04,9999,-2.690458915077355,-11.86414697549182,4.639430206143027,9999,36.85793823097521,9999,9999,31.92,1
ITG,12.255140084583708,615486001.1999999,0.014824057707585764,-0.7949331370384002,-18.4921213056563,1.199496692697278,0.21791364830151072,1.7311204825239035,9999,1.5699050261128826,14.7,0
ITI,1.3255781935890718,171536640.0,9999,-0.3844905601497894,-13.73245678110543,3.9831675155308086,9999,2.6246399142493466,2.413411938098747,9999,5.28,0
ITRI,16.794046214646933,2431332504.7999997,9999,0.8056908094948265,78.87641170915958,3.7840791425579647,9999,1.7733279102085482,1.3785801097214354,1.601213494825118,63.55,0
ITW,12.43144371837529,47703331766.07,0.017210537914333975,5.805991440798858,23.784051597051597,11.108122526097675,2.3766031805903785,2.2184782608695652,1.828623188405797,3.1227987790561165,138.09,0
IVAC,3.3625212934210356,287185691.2,9999,-0.3554674437491043,-37.69684182233571,3.9851048753855816,9999,2.7750813109832375,1.9971228421315987,9999,13.4,1
IVDN,0.06613494612635272,2060381.73,9999,-0.024936662038463283,-4.411175795314213,1.663265889562257,9999,3.8828732841700977,1.5028145825564376,0.9851350995213852,0.11,0
IVTY,2.0098753915765055,138885437.70000002,9999,-2.390700329372558,-3.4090429067448103,4.054977753425453,9999,5.163048965169106,4.653003533568905,9999,8.15,0
IVZ,19.395520564545617,15699875000.0,0.02932507424422169,2.0879980444879003,17.361127370639196,1.8689882480526883,1.0630339413530363,0.8405677370424042,9999,1.9219428788550441,36.25,0
JACK,-2.653919310838714,9999,9999,3.70976229630737,4.415377237593997,-6.17200377310019,9999,0.5591696921067497,0.5295605585759983,-5.021854829056288,16.38,0
JAKK,50.097397195657386,93106633.5,9999,0.7458745874587459,46.25442477876106,0.6886585318047337,9999,3.0252461261878265,2.3794538138857972,4.115281065088757,34.5,1
JAZZ,31.30602956145684,2648291725.32,9999,6.4494953599115865,7.237775577008852,1.4910865623621332,9999,2.906183228052182,2.773898044334631,1.4607749737320521,46.68,0
JBCT,-0.07315368421052632,1105800.0,9999,-0.04530105263157895,-100.65991263128542,-62.33452285023598,9999,9999,9999,9999,4.56,0
JBHT,12.884160223383843,6488738196.0,0.015255662504772137,3.847057880819466,14.348627369298065,4.284330452505231,0.842112570263422,1.536136819246107,1.5094024375677282,1.4523404577313144,55.2,0
JBL,13.827319263592594,870924321.62,0.07168935170378897,1.3276017012027546,3.1786642003974888,0.3051929242070285,0.3025290641899894,1.050345219229117,0.6091477887435041,3.2237650747895112,4.22,0
JBLU,12.515322615826053,5662480000.0,9999,2.224501758499414,8.599678524374175,1.5285263182756041,9999,0.6336946702800361,0.6124661246612466,0.6473959631198605,19.13,0
JCI,4.981550473170372,25494721108.22,0.03588978267759854,-1.3651085035622563,-30.664229173553718,8.403006298029004,1.502346302884275,0.9831305516160335,0.7733821004702546,7.041529334212261,41.86,1
JCOM,18.891916709778616,3178925232.8700004,0.020709829636528693,3.1854508779940907,20.747455393698463,3.49832158458497,1.3687126406781813,0.7663673861291509,9999,1.0384993045653752,66.09,0
JCP,6.152362584378014,8793405000.0,9999,-2.3485096626269244,-15.818542538354253,6.038330721003135,9999,2.008812615955473,0.7787569573283859,5.0135841170323925,37.15,1
JCS,6.871717888999678,73454900.4,0.0630101187912032,-0.9252755596524082,-9.07837661156377,1.222401753926309,0.5292849978461069,4.8708918934396,2.9176385841758252,0.9004353728375194,8.4,1
JEC,35.945226160762445,5303819397.52,9999,1.7338611349106967,23.577436033887192,1.1372859310209131,9999,1.6068281234047948,9999,0.7504996325789539,40.88,0
JEF,30.216872862250703,9631182017.86,0.00947921032233648,0.3435466007605393,76.90368625831758,0.8743459364720015,0.2504407367161298,0.2518125377828522,9999,1.2142323159869277,26.42,1
JJSF,34.182017768515514,819521120.0,0.034804472153200885,4.045527156549521,10.955308983218163,1.2965881739381229,1.5425342058298632,3.4715077572806994,2.604530212824198,0.5585478405076069,44.32,0
JKHY,9.66412609670166,7096239287.4,0.011853884373566567,3.1397229511505853,22.008311266660503,7.150155048533942,0.8191034102134497,0.9734006111797211,9999,0.4335722387849951,69.1,0
JLL,62.1935701966031,6542691503.36,0.004493563541075049,6.993376317584667,20.443630302076777,2.2987906876555027,0.6424447794674998,1.112395914101743,9999,1.5870281765018608,142.97,0
JMBA,-0.8838092080640967,203015208.66,9999,-1.4596010076945876,-8.892841215903013,-14.686427660593743,9999,0.5102352713261726,0.4987407710355813,9999,12.98,1
JNJ,26.211604115889624,204020277593.22,0.04225560371596363,5.948356469826656,12.37652793228537,2.808679685321935,3.110857545569243,2.473922471183475,2.164111538022597,1.2422107983754154,73.62,0
JNPR,13.156150583244964,9999,9999,1.5154691894656098,12.873900792981273,1.4829565743073048,9999,2.288092632064059,9999,1.2303476070528967,19.51,0
JOE,10.355644220317767,1080157118.94,9999,0.21381402726286905,85.02716230890216,1.7555643679155035,9999,2.51349775948122,9999,0.4819634274365571,18.18,0
JOUT,20.757489921919323,298392920.45,0.010620225155546247,1.3875642343268242,21.49810384415969,1.4370716359351503,0.3168013163899445,2.9853075945250835,1.9743252431489637,1.007132667617689,29.83,0
JSDA,0.04354710021789714,12853955.63,9999,-0.0045065495679573395,-68.78876961748634,7.118728880886427,9999,1.572712680577849,0.9788121990369182,9999,0.31,0
JVA,4.325494687763469,23224185.33,9999,0.3700144039295365,11.269831540920531,0.9640515827696302,9999,2.9660175949950274,1.670763322584526,9999,4.17,0
JWA,18.166430445465064,9999,9999,2.4887667304015295,12.548383751080381,1.7191049223319506,9999,0.8578575019154344,0.7839530728172043,1.2300439877890978,31.23,0
JWN,5.228091236494598,8188639999.999999,0.14471267512065497,3.320420586607637,14.696933333333332,9.334190585533868,7.061978545887962,1.0353830298866369,0.3672277567846101,6.669345579793341,48.8,1
K,5.5749719859105005,24093853407.0,0.029717122782525942,1.9660056657223797,35.508544668587895,12.522036016760124,2.074552341448136,0.657130084935181,0.3804202056325436,5.004153686396677,69.81,0
KANP,42.41629397979374,30026267.75,9999,-9.024932249322493,-1.8559696114347486,0.39489541467199746,9999,1.3851087026229718,9999,9999,16.75,0
KAR,3.9099546482756966,4930606708.25,0.03186220465265194,0.6082272582077862,21.78462050359712,3.388786109282187,0.4221742116476382,1.2167880085653104,9999,3.7259715164960996,13.25,0
KE,12.085794689372843,559083513.45,9999,0.7628093233391519,27.3331740476511,1.7251658278072197,9999,2.0721097464002334,1.3119568886117514,9999,20.85,0
KEM,1.9949958825197667,9999,9999,-1.2654616673352368,-3.4611874172555894,2.1954932530827427,9999,2.848772564927194,1.484137886452155,6.5644864465998705,4.38,0
KEYS,8.034623758695767,8649186000.0,9999,1.947674418604651,23.39713432835821,5.671703040317251,9999,2.87888198757764,2.142857142857143,1.952412425644415,45.57,0
KFY,18.532692750084056,760090533.96,0.028724209846756187,0.5391457523065385,29.008853233267562,0.8439140610006101,0.44924664200326675,1.3947600490484269,9999,0.7393041732987937,15.64,0
KHC,47.25114467444999,9999,9999,2.820261437908497,27.657010428736964,1.6507536597769825,9999,0.921271445111041,0.6387748658035997,0.6681140792718936,78.0,0
KIM,12.89741109532615,7841536995.49,0.0604530719261598,0.7820773260352303,24.63950732044614,1.4940983006258668,1.1649306960170993,0.06053296306960752,9999,9999,19.27,0
KKR,35.843953937731456,9999,9999,0.593822016992173,17.176863956080705,0.2845668203267854,9999,10.77786441862115,9999,3.1866948536235045,10.2,0
KLAC,4.396513994423922,3853201320.0,0.08986890931512502,4.495153375407607,4.9253046895185,5.035807921475982,1.989697652236868,3.8586824125144776,3.1617361133972386,10.050540258941192,22.14,0
KLIC,11.423153994007093,1126182143.58,9999,0.6621596930385529,22.18498068432671,1.2859845895193907,9999,6.584837727767145,5.848773577746486,9999,14.69,0
KLXI,9999,9999,9999,9999,9999,9999,9999,6.384615384615385,2.4119591346153846,1.2694629195340432,39.72,0
KMB,0.33261570310858796,9999,9999,6.025034770514604,10.187493074792243,184.53728860769232,9999,0.8749572357167293,0.5877523092712966,98.75213675213675,61.38,0
KMG,9.318775142938994,9999,9999,1.5648567119155354,5.18258313253012,0.8702860489283395,9999,2.1834253131512056,1.326959628111475,0.915908344914763,8.11,0
KMI,15.583639303715831,9999,9999,0.24731182795698925,159.8791304347826,2.5372763851491293,9999,0.5450708980418636,0.48480756245779877,1.1302224010114361,39.54,1
KMX,15.931471613875342,9999,9999,3.156965114924776,8.007690639496461,1.5867962867901457,9999,2.4590113540384784,0.5369635482937107,4.403917878976283,25.28,0
KN,11.271007130320326,1359613406.28,9999,-0.46882861087889194,-32.1866022035461,1.3388333292245143,9999,2.2004538577912256,1.5136157337367624,0.5745735819119397,15.09,0
KND,11.980788517153613,9999,9999,-7.7613283167021105,-1.1840756665612813,0.7670613655221545,9999,1.793479946864361,1.771169739730822,4.818736252077491,9.19,1
KO,5.4498505228987,157695883582.00003,0.03832059444251575,1.502186421173763,22.860012256779534,6.301090251138674,1.315929213155991,1.28184833408714,1.181026684758028,2.7430663221360896,34.34,0
KOOL,32.38544225551114,31530047.0,9999,-61.764617925296314,-0.46952447815795134,0.8954640721346017,9999,2.3173944424395527,1.6690725369902562,0.4750720416447185,29.0,0
KOPN,0.9851742639228179,238756539.84,9999,-0.36532637417628927,-8.54030866792671,3.1669524004581913,9999,6.239408360515459,5.9923498248166,9999,3.12,0
KORS,14.736957345576876,6055609009.92,9999,4.129291619505959,9.028182902824454,2.529694503810799,9999,6.09776279497395,4.504443763407907,0.8878625613565373,37.28,0
KPTI,3.438752330795753,372213908.10999995,9999,-2.6443664391028667,-3.543381832957646,2.724825488618923,9999,7.9895605729546,9999,9999,9.37,0
KR,7.642305263497225,37419606948.35,0.01028872378406894,2.080612244897959,18.45129965669446,5.023353383090615,0.39498410607040657,0.7626243157813584,0.28710199676200754,2.8833480435422185,38.39,1
KRA,15.664465254336152,639175200.0,9999,3.4810873937585156,5.644787900249748,1.2544315864571625,9999,2.2153288245645792,1.1755185133527017,4.985764028418908,19.65,0
KRO,3.408048748177104,2063137444.4,0.033686558396118844,0.37359792924935287,47.644803695150124,5.222929985822785,0.5996207394509154,3.5716639209225702,1.685337726523888,2.4956962025316454,17.8,0
KSU,42.53783310240378,10585789008.480001,0.013489783320412549,4.464269033162074,21.450320150659135,2.2511724978907934,1.2917816507627058,0.8704997313272435,0.6655024180548093,0.6628448177999773,95.76,0
KTEC,9.836864271136047,80886907.98,9999,-0.10888923605686611,-137.20364418938308,1.5187766739689494,9999,2.3719790241678065,1.2058823529411764,1.0633711147093374,14.94,0
KTOS,2.6757659488937415,253019880.0,9999,-0.9264931087289433,-4.824644628099174,1.6705496988060782,9999,1.8987277353689567,1.616793893129771,2.909189580318379,4.47,0
KTWO,6.036854195389564,779539883.35,9999,-0.9918921979369214,-19.0645717743639,3.1324261590485074,9999,3.629341439622513,2.225176379846192,0.8862399070222657,18.91,0
KURA,1.8823416653329166,157287321.6,9999,-1.4383382913209122,-5.117015965166909,3.910023422181588,9999,12.62337185837461,9999,1.338596244461636,7.36,0
KWR,31.024654391428598,834501775.41,0.02112038646213861,4.6538842687069994,13.646665093725062,2.0470816273636347,1.3413557442104231,2.954752729356178,2.349765718815487,1.0718142731807099,63.51,0
LABL,16.762324319019566,342286980.0,0.009790030576097284,2.804382306291488,7.563162822849243,1.2653376462793902,0.20764654851902342,1.8084409678006186,1.3631726396216117,2.198367344556259,21.21,0
LAKE,9.239339200314637,9999,9999,0.513679071069912,15.554458902439023,0.8647804595947628,9999,3.131275678925744,1.0849283495340214,0.9358522424314236,7.99,0
LAMR,10.865686672745534,3176665561.62,0.09253885695480234,3.052129642879028,11.211843533527228,3.1493637752167314,3.166679684993336,1.1331619333342948,9999,2.4585798595268193,34.22,0
LANC,18.715663901953445,9999,9999,4.4442660048178695,9.727140534148024,2.309829895774516,9999,3.6687122447022724,2.626330424777064,9999,43.23,0
LAYN,9.136397927878086,567869280.0,9999,-5.61050272500382,-5.136794581982914,3.1544160212265844,9999,1.5833852729053512,1.4214896269254742,2.274007893911119,28.82,1
LAZ,9.970347338273447,7222780625.059999,0.04653858637679553,2.9154421389321903,19.09144388658182,5.582553757815078,2.590337717732439,1.0875759772621503,9999,2.65445238222216,55.66,1
LB,-0.9148936170212766,10641150000.0,0.11004449707033545,4.233108108108108,7.831125299281724,-36.23372093023256,3.64797507788162,2.2165333333333335,1.6181333333333334,-38.25968992248062,33.15,0
LBTYA,54.159109913924695,21616899573.51,9999,1.8948416676280508,41.94017967711253,1.4673431695295955,9999,0.7252848973546715,9999,2.846748574531632,79.47,1
LBUY,-0.0020904276718721614,51193473.6,9999,-0.00011308312552366251,-10611.662831594635,-574.0452138797486,9999,0.4193786500510193,9999,9999,1.2,0
LC,11.75995641137814,1192105410.0,9999,-1.8991357994702862,-7.266462990086937,1.1734737372536563,9999,20.084822872096435,9999,9.902717853592547,13.8,0
LCI,14.71980646612532,9999,9999,1.1705066920169285,4.416890595551784,0.35122744391359473,9999,1.9982945781934267,1.6236104725290135,2.6989054155687455,5.17,0
LCUT,13.345457058686318,9999,9999,1.017673334628083,9.01075,0.6871252111992232,9999,2.8092697675437637,1.3280787853559144,1.7329260398122674,9.17,0
LDOS,7.0596419439504094,7937095330.29,0.011717132796060549,3.27027027027027,16.142396694214877,7.477716351498127,0.6185474403040364,1.7240384615384616,9999,2.689138576779026,52.79,0
LDOS_old,14.670211784699257,9999,9999,3.27027027027027,20.695537190082646,4.61343033033708,9999,1.7240384615384616,9999,2.689138576779026,67.68,0
LE,11.980331777941506,396855930.28,9999,-0.6075713308882948,-20.178700634335996,1.0233439463315552,9999,2.6796152793049646,1.2488515313639506,2.8878075675731907,12.26,1
LEA,47.25970109382474,4779035203.68,0.018581156282678424,13.712802914635095,3.596638871500359,1.0435952589307527,0.9164226278616999,1.35076393372068,1.1067355282978266,2.3637758777287106,49.32,0
LEDS,3.285067503029841,33035590.0,9999,-7.115384615384615,-1.6724324324324327,3.6224521989348912,9999,2.3744133850234648,1.5445827382166906,1.2224703659165093,11.9,1
LEE,-2.248924389899845,126854563.22,9999,0.6360940286015793,3.8044689797202595,-1.0760699696568161,9999,0.7801914803369084,0.7372497929669353,-5.042135470162536,2.42,0
LEG,8.299359694537438,6771373508.7699995,0.026198525272640615,2.769562096195262,18.201433385173665,6.073962553180987,1.3206676589938133,1.875035380696292,1.1396829889612228,2.0851005484460696,50.41,1
LFUS,35.878889733031414,9999,9999,4.566982822675817,6.546991999081233,0.8333591207108332,9999,3.2637183335910547,2.655515327315094,1.3006904879063381,29.9,0
LGIH,16.34020167303505,310205928.06,9999,3.1993923154460706,4.669636770668124,0.9143094007618221,9999,1.7306390195792412,0.16812935841136653,9999,14.94,0
LGL,5.191994662610051,38788506.88,9999,0.055509276987916606,143.39945378378377,1.5331294651213017,9999,4.678765880217786,3.358257713248639,9999,7.96,1
LH,54.23379174852652,9999,9999,6.791984732824427,11.24855296431582,1.4087158123528347,9999,1.3562595753994309,1.2439811775005472,1.408929541749683,76.4,0
LHCG,22.65463609877165,9999,9999,2.067640902721969,14.42706998141213,1.3167282789246568,9999,1.8608994991735743,9999,0.5729874746147846,29.83,0
LII,0.909660208398366,4265152629.96,0.016177615664986673,6.386206896551724,13.749946004319655,96.53054974736843,1.4205564315424797,1.1320054017555705,0.6610398379473329,42.67368421052632,87.81,0
LITE,8.6,2929989832.7000003,0.00017064905632769637,-0.05405405405405406,-887.075,5.575581395348838,0.00818262225091304,2.818077144502015,2.238917674150835,0.9180420105026257,47.95,0
LIVE,12.147229826711362,14461991.28,0.0001325543601074554,5.33451124355246,1.4846720980431867,0.6520005065339406,0.0010498305320510467,1.825950565428063,1.0256580369734767,1.5985842508612647,7.92,0
LIVN,35.404559309106766,2431551482.85,9999,-1.284002372139629,-39.30678096481868,1.4255226158688012,9999,2.322701420446426,1.9425333676298264,0.5201829740191187,50.47,0
LKQ,11.140637599685956,5197984137.719999,9999,1.4960709898139162,11.78420016164664,1.5824947039383968,9999,2.9465132125026328,1.3481807257275238,1.9876146872927831,17.63,0
LKSD,6.887630066077914,33551195.0,0.23844158158897172,3.1176470588235294,0.32075471698113206,0.14518782083333331,0.23844158158897172,1.6740994854202402,1.3430531732418525,7.158333333333333,1.0,0
LL,8.105676121767551,449589739.5,9999,-2.4714765301468735,-6.676171025188513,2.0356105711761345,9999,1.8976016538840568,0.28071575474527616,1.7077464788732395,16.5,0
LLNW,1.2539110548409167,214132410.48000002,9999,-0.697780882172489,-3.038203043625296,1.6907100322749478,9999,2.3501859267734555,9999,9999,2.12,0
LLY,12.787728302874394,84719489903.5,0.02547819872922566,2.574626163829587,29.810153053769724,6.001847879638507,1.9554517524680695,1.3745289716563813,1.0503249412921194,1.666787401015589,76.75,0
LMT,5.601006459707711,9999,9999,17.94854434664861,3.3066748396831387,10.59630986447696,9999,1.2045925689682666,0.8322436612980386,18.300124533001245,59.35,0
LNG,3.523969722455845,1642186800.0,9999,-2.6557489104738186,-4.774547755622624,3.598214797136038,9999,2.0779944289693595,1.9294336118848654,28.55131264916468,12.68,0
LNN,23.517451331139892,1406064199.9999998,0.008707994983443858,1.8983701760959162,40.729674840874324,3.2877712347008945,0.673302172119879,3.1501821078989303,2.299396767584794,1.5651933679695667,77.32,0
LNT,17.568872836135096,3013051420.7200003,0.08844854029617491,1.6336851363236589,8.34922207267833,0.7763730847858199,1.206438089639826,0.7548192771084338,0.5635111876075731,1.278360413589365,13.64,0
LNTH,-2.839972573985237,502326780.0,9999,0.7173622684280507,18.205585343397356,-4.59863595854144,9999,2.527863318050138,2.1254818768676293,-3.6170997784370424,13.06,0
LOGI,4.626131667279529,9999,9999,0.7219781682641108,35.69360007375311,5.570528868054129,9999,2.232297013954161,1.6809124430626852,9999,25.77,0
LOGM,3.7257726747489897,926824447.75,0.027476616593166466,0.09329796640141468,404.61760803639123,10.132126486365213,1.0372422763920341,1.102635128275782,9999,1.3160068530869486,37.75,0
LOPE,16.077976333630133,593506346.58,9999,3.129311616342527,4.227766877196763,0.8228647514754048,9999,1.0144360080072665,9999,0.3834682287129404,13.23,0
LOW,9.210589651022865,33888140000.0,0.02823996831929991,2.7978021978021976,8.688963079340141,2.6393532793310683,0.6865136298421808,1.006576439191765,0.10512771635531834,2.888163051998955,24.31,0
LPG,17.882471952474972,346266981.9,9999,2.3149051388447233,2.7214938073635615,0.3523002869370119,9999,1.197791510345936,1.1718285551464793,0.8643614950363441,6.3,0
LPLA,9.102936208208149,4145142260.9,0.02149045663408874,2.1142199358896687,21.79054279923514,5.06100437773677,0.9900653371324682,1.5079388152292907,9999,5.798376360391964,46.07,0
LPSN,2.326369110624298,9999,9999,-0.46320950495233854,-13.514403165462065,2.6908885487737946,9999,1.2338952639824323,9999,9999,6.26,0
LPTH,0.4508409125007743,55063364.160000004,9999,0.07728320667821223,27.690362395422074,4.7466854508159235,9999,3.471208462985333,2.276970287605668,1.0365161190466956,2.14,0
LPX,8.253409390786773,3143360000.0,9999,1.0295735900962861,20.299665998663993,2.532286841766329,9999,4.406905594405594,3.381555944055944,1.15639374425023,20.9,0
LQDT,5.161705188867381,277449883.5,9999,-1.9494160274879175,-4.745010746587458,1.792043454932323,9999,2.1630170316301705,1.840047725996631,9999,9.25,1
LRCX,36.353593102427475,29154712829.34,0.006530745170241839,5.145310644142597,37.793636468066815,5.349127373795003,1.269968705805228,3.8101711261306157,3.4082296371318765,2.1361002097372865,194.46,0
LRDC,-0.024689769826578174,19080167.75,9999,-0.012110279513032288,-28.901067033453103,-14.175911823334623,9999,0.24646355616741136,9999,9999,0.35,1
LSI,45.26706728428239,1635025042.62,0.09556367390533858,1.8289256529114362,30.411296332062186,1.2287078297054235,5.315251542614932,0.27397766834424664,9999,0.7931804318363608,55.62,0
LSTR,12.92855226841039,2706556045.71,0.005295290309142793,3.2758538446861287,17.68393913360029,4.480780121185424,0.306756167608642,1.9389578529151141,9999,1.5310170175668179,57.93,0
LSXMA,362.4561696255592,1925621628.33,9999,1.9840748813202267,16.36530975,0.08958324542673289,9999,0.3582869080779944,9999,0.5103860916685482,32.47,0
LSYN,0.6497236222684764,26124970.200000003,9999,0.1338381590571118,7.994730408264258,1.6468540827623759,9999,5.52615702548206,9999,0.3344378982751729,1.07,0
LTRPA,72.25232809911427,1301829631.2,9999,0.28,61.92857142857142,0.23999226677115984,9999,2.32183908045977,9999,0.28858565369721556,17.34,1
LTRX,1.0970537613649356,9999,9999,-0.1261574074074074,-27.663853211009176,3.181247923217365,9999,2.192550671229271,1.326006843906291,0.8507455117151841,3.49,1
LULU,8.181110261800114,9999,9999,1.9278488717554818,5.75252560637782,1.355561732468306,9999,4.066619660848588,2.8071785866326096,9999,11.09,0
LUNA,1.2354268071411192,16671043.2,9999,-0.08983182835603234,-13.246975173249822,0.9632298677035828,9999,2.3231942599476114,1.894293814591809,1.1294647304929015,1.19,0
LUV,14.225102018467995,33160620525.3,0.006694687749604215,3.6193548387096772,15.98903743315508,4.06816063075465,0.3874215800695959,0.657218001168907,0.6079777907656342,0.8670773605023101,57.87,0
LXRX,1.490712079845138,732767555.3100001,9999,-1.3591754360674644,-5.201683176717646,4.74269987852682,9999,2.173636291855712,2.173636291855712,2.8147279877510307,7.07,0
LYB,15.395719866163864,41832064658.28,0.03334762487569166,9.711392405063291,7.780552659019812,4.907857551114771,2.5197465356072617,2.11431718061674,1.275330396475771,2.961304133047917,75.56,0
